code_id,code_id_clean,ascii_desc,block,block_desc,axis_2_desc,axis_1_desc,chapter_id,chapter_range,chapter_desc
45533-00,4553300,"Reconstruction of breast using breast sharing technique, first stage",1756,Reconstruction procedures on breast,Reconstruction,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
45536-00,4553600,"Reconstruction of breast using breast sharing technique, second stage",1756,Reconstruction procedures on breast,Reconstruction,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
45539-00,4553900,Reconstruction of breast with insertion of tissue expander,1756,Reconstruction procedures on breast,Reconstruction,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
45545-00,4554500,Reconstruction of nipple,1757,Reconstruction procedures on nipple and areola,Reconstruction,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
45545-01,4554501,Reconstruction of areola,1757,Reconstruction procedures on nipple and areola,Reconstruction,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
45545-02,4554502,Reconstruction of nipple and areola,1757,Reconstruction procedures on nipple and areola,Reconstruction,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
45542-00,4554200,Removal of breast tissue expander and insertion of permanent prosthesis,1758,Procedures involving removal or adjustment of breast prosthesis or tissue expander,Other procedures on breast,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
45548-00,4554800,Removal of breast prosthesis,1758,Procedures involving removal or adjustment of breast prosthesis or tissue expander,Other procedures on breast,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
45548-01,4554801,Removal of breast tissue expander,1758,Procedures involving removal or adjustment of breast prosthesis or tissue expander,Other procedures on breast,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
45548-02,4554802,Adjustment of breast tissue expander,1758,Procedures involving removal or adjustment of breast prosthesis or tissue expander,Other procedures on breast,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
45552-00,4555200,Replacement of breast prosthesis,1758,Procedures involving removal or adjustment of breast prosthesis or tissue expander,Other procedures on breast,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
90720-00,9072000,Other procedures on breast,1759,Other procedures on breast,Other procedures on breast,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
90726-00,9072600,Other destruction of breast,1759,Other procedures on breast,Other procedures on breast,Breast,17,Blocks 1740-1759,Procedures on breast (blocks 1740-1759)
15000-00,1500000,"Radiation treatment, superficial, 1 field",1786,Superficial radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15003-00,1500300,"Radiation treatment, superficial, 2 or more fields",1786,Superficial radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15100-00,1510000,"Radiation treatment, orthovoltage, 1 field",1787,Orthovoltage radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15103-00,1510300,"Radiation treatment, orthovoltage, 2 or more fields",1787,Orthovoltage radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15224-00,1522400,"Radiation treatment, megavoltage, 1 field, single modality linear accelerator",1788,Megavoltage radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15239-00,1523900,"Radiation treatment, megavoltage, 2 or more fields, single modality linear accelerator",1788,Megavoltage radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15254-00,1525400,"Radiation treatment, megavoltage, 1 field, dual modality linear accelerator",1788,Megavoltage radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15269-00,1526900,"Radiation treatment, megavoltage, 2 or more fields, dual modality linear accelerator",1788,Megavoltage radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15600-00,1560000,"Stereotactic radiation treatment, single dose",1789,Other megavoltage radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15600-01,1560001,"Stereotactic radiation treatment, fractionated",1789,Other megavoltage radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15600-02,1560002,Hemi body irradiation,1789,Other megavoltage radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15600-03,1560003,Total body irradiation,1789,Other megavoltage radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15600-04,1560004,Total skin irradiation,1789,Other megavoltage radiation treatment,External beam therapy,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15303-00,1530300,"Brachytherapy, intrauterine, low dose rate",1790,"Brachytherapy, intracavitary, gynaecological",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15304-00,1530400,"Brachytherapy, intrauterine, high dose rate",1790,"Brachytherapy, intracavitary, gynaecological",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15311-00,1531100,"Brachytherapy, intravaginal, low dose rate",1790,"Brachytherapy, intracavitary, gynaecological",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15312-00,1531200,"Brachytherapy, intravaginal, high dose rate",1790,"Brachytherapy, intracavitary, gynaecological",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15319-00,1531900,"Brachytherapy, combined intrauterine and intravaginal, low dose rate",1790,"Brachytherapy, intracavitary, gynaecological",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15320-00,1532000,"Brachytherapy, combined intrauterine and intravaginal, high dose rate",1790,"Brachytherapy, intracavitary, gynaecological",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
90764-00,9076400,"Brachytherapy, intracavitary, low dose rate",1791,"Brachytherapy, other intracavitary sites",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
90764-01,9076401,"Brachytherapy, intracavitary, high dose rate",1791,"Brachytherapy, other intracavitary sites",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15327-00,1532700,"Brachytherapy with implantation of removable single plane, low dose rate",1792,"Brachytherapy, other",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15327-01,1532701,"Brachytherapy with implantation of removable single plane, pulsed dose rate",1792,"Brachytherapy, other",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15327-02,1532702,"Brachytherapy with implantation of removable multiple planes or volume implant, low dose rate",1792,"Brachytherapy, other",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15327-03,1532703,"Brachytherapy with implantation of removable multiple planes or volume implant, pulsed dose rate",1792,"Brachytherapy, other",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15327-04,1532704,"Brachytherapy with implantation of permanent implant, 1 to 9 sources",1792,"Brachytherapy, other",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15327-05,1532705,"Brachytherapy with implantation of permanent implant, 10 or more sources",1792,"Brachytherapy, other",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15327-06,1532706,"Brachytherapy with implantation of removable single plane, high dose rate",1792,"Brachytherapy, other",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15327-07,1532707,"Brachytherapy with implantation of removable multiple planes or volume implant, high dose rate",1792,"Brachytherapy, other",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15338-00,1533800,"Brachytherapy, prostate",1792,"Brachytherapy, other",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15360-00,1536000,"Brachytherapy, intravascular",1792,"Brachytherapy, other",Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15339-00,1533900,Removal of sealed radioactive source,1793,Removal of sealed radioactive source,Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15012-00,1501200,"Brachytherapy, eye",1794,Brachytherapy surface applicators,Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
90766-00,9076600,"Brachytherapy using surface applicators, other sites",1794,Brachytherapy surface applicators,Brachytherapy using sealed sources,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
16003-00,1600300,Administration of a therapeutic dose of Yttrium 90,1795,Administration of a therapeutic dose of unsealed radioisotope,Unsealed radioactive sources (isotopes),Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
16009-00,1600900,Administration of a therapeutic dose of Iodine 131,1795,Administration of a therapeutic dose of unsealed radioisotope,Unsealed radioactive sources (isotopes),Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
16012-00,1601200,Administration of a therapeutic dose of Phosphorous 32,1795,Administration of a therapeutic dose of unsealed radioisotope,Unsealed radioactive sources (isotopes),Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
16015-00,1601500,Administration of a therapeutic dose of Strontium 89,1795,Administration of a therapeutic dose of unsealed radioisotope,Unsealed radioactive sources (isotopes),Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
16018-00,1601800,Administration of a therapeutic dose of 153 SM-Lexidronan,1795,Administration of a therapeutic dose of unsealed radioisotope,Unsealed radioactive sources (isotopes),Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
90960-00,9096000,Administration of a therapeutic dose of other unsealed radioisotope,1795,Administration of a therapeutic dose of unsealed radioisotope,Unsealed radioactive sources (isotopes),Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15342-00,1534200,Construction and application of radioactive surface mould,1796,Radioactive moulds,Mould room services,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
15351-00,1535100,Construction and application of eye applicator,1796,Radioactive moulds,Mould room services,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
90765-00,9076500,"Construction and fitting of immobilisation device, simple",1797,Construction and fitting of immobilisation devices or treatment accessories for radiotherapy,Mould room services,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
90765-01,9076501,"Construction and fitting of immobilisation device, intermediate",1797,Construction and fitting of immobilisation devices or treatment accessories for radiotherapy,Mould room services,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
90765-02,9076502,"Construction and fitting of immobilisation device, complex",1797,Construction and fitting of immobilisation devices or treatment accessories for radiotherapy,Mould room services,Radiation oncology procedures,18,Blocks 1786-1800,Radiation oncology procedures (blocks 1786-1800)
