code_id,code_id_clean,block,ascii_desc,ascii_short_desc,effective_from,inactive,sex,AgeL,AgeH,Atype,rare_use_flag
90342-03,9034203,971,Repair of laceration of gallbladder,Repair of laceration of gallbladder,1/7/1998,,,,,,0
90343-00,9034300,1011,Endoscopic procedure proceeding to open procedure,Endosc proc proceeding to open proc,1/7/2013,,,,,,0
90343-01,9034301,1011,Laparoscopic procedure proceeding to open procedure,Lap proc proceeding to open proc,1/7/2013,,,,,,0
90344-00,9034400,929,Administration of biological sealant to anorectal region,"Admin/o biol sealant to anorectal rgn",1/7/2008,1/7/2015,,,,,0
90344-01,9034401,929,Administration of other therapeutic agent to anorectal region,"Admin/o thrpc agent to anorectal rgn",1/7/2008,1/7/2015,,,,,0
90344-02,9034402,929,Administration of agent into lesion or tissue of anorectal region,"Admin/o agt lesion tissue anorectal rgn",1/7/2015,1/7/2019,,,,,0
90345-00,9034500,931,Control of haemorrhage of rectum or anus,Control of haemorrhage of rectum or anus,1/7/1998,,,,,,0
90346-00,9034600,953,Total hepatectomy,Total hepatectomy,1/7/1998,1/7/2019,,,,,0
90347-00,9034700,951,Administration of therapeutic agent into liver,Admin therapeutic agent into liver,1/7/1998,,,,,,0
90347-01,9034701,983,Administration of air into peritoneal cavity,Admin air into peritoneal cavity,1/7/1998,,,,,,0
90347-02,9034702,983,Administration of therapeutic agent into peritoneal cavity,Admin thrpc agt into peritoneal cavity,1/7/1998,,,,,,0
90348-00,9034800,961,Percutaneous aspiration of gallbladder,Percutaneous aspiration of gallbladder,1/7/1998,,,,,,0
90349-00,9034900,975,Endoscopic removal of pancreatic calculus,"Endoscopic R/O pancreatic calculus",1/7/1998,,,,,,0
90350-00,9035000,1059,Other repair of kidney,Other repair of kidney,1/7/1998,,,,,,0
90351-00,9035100,1062,Removal of temporary catheter for peritoneal dialysis,"R/O temporary catheter peritonl dialysis",1/7/1998,,,,,,0
90352-00,9035200,1063,Education and training for home dialysis,Education & training for home dialysis,1/7/1998,1/7/2008,,,,,0
90353-00,9035300,1063,Test for haemodialysis adequacy,Test for haemodialysis adequacy,1/7/1998,,,,,,0
90353-01,9035301,1063,Test for peritoneal dialysis adequacy,Test for peritoneal dialysis adequacy,1/7/1998,,,,,,0
90354-00,9035400,1064,Other procedures on kidney,Other procedures on kidney,1/7/1998,,,,,,0
90355-00,9035500,1069,Implantation of electronic ureteral stimulator,Impl electronic ureteral stimulator,1/7/1998,,,,,,0
90355-01,9035501,1069,Removal of electronic ureteral stimulator,Removal electronic ureteral stimulator,1/7/1998,,,,,,0
90356-00,9035600,1075,Percutaneous biopsy of ureter,Percutaneous biopsy of ureter,1/7/1998,,,,,,0
90357-00,9035700,1086,Other repair of ureter,Other repair of ureter,1/7/1998,,,,,,0
90358-00,9035800,1088,Other procedures on ureter,Other procedures on ureter,1/7/1998,,,,,,0
90359-00,9035900,1091,Implantation of electronic bladder stimulator,Implantation electronic bladder stimlr,1/7/1998,,,,,,0
90359-01,9035901,1091,Removal of electronic bladder stimulator,"R/O electronic bladder stimulator",1/7/1998,,,,,,0
90360-00,9036000,1103,Other excision of lesion of bladder,Other excision of lesion of bladder,1/7/1998,,,,,,0
90361-00,9036100,1107,Formation of neobladder,Formation of neobladder,1/7/1998,1/7/2002,,,,,0
90362-00,9036200,1109,Transvaginal needle suspension for stress incontinence,Transvaginl needle suspnsn stress incont,1/7/1998,1/7/2002,2,,,,0
90363-00,9036300,1111,Other diagnostic procedures on bladder,Other diagnostic procedures on bladder,1/7/1998,,,,,,0
90363-01,9036301,1111,Other procedures on bladder,Other procedures on bladder,1/7/1998,,,,,,0
90364-00,9036400,1122,Other repair of urethra,Other repair of urethra,1/7/1998,,,,,,0
90365-00,9036500,1125,Other procedures on urethra,Other procedures on urethra,1/7/1998,,,,,,0
90366-00,9036600,1129,Other procedures on urinary system,Other procedures on urinary system,1/7/1998,,,,,,0
90367-00,9036700,1069,Replacement of ureterostomy tube,Replacement of ureterostomy tube,1/7/1998,,,,,,0
90369-00,9036900,1127,Exploration of perivesical tissue,Exploration of perivesical tissue,1/7/1998,,,,,,0
90370-00,9037000,1046,Destruction procedures on kidney,Destruction procedures on kidney,1/7/2013,,,,,,0
90370-01,9037001,1046,Endoscopic destruction procedures on kidney,Endosc destruction procedures on kidney,1/7/2017,,,,,,0
90370-02,9037002,1046,Other closed destruction procedures on kidney,Other closed dest procedures on kidney,1/7/2017,,,,,,0
90371-00,9037100,1122,Balloon dilation of urethral stricture using interventional imaging techniques,Balloon dilation urethral stricture,1/7/1998,,,,,,0
90372-00,9037200,957,Percutaneous transjejunal cholangiography,Perc transjejunal cholangiography,1/7/2004,,,,,,0
90373-00,9037300,958,Percutaneous stenting of biliary tract,Percutaneous stenting of biliary tract,1/7/2004,1/7/2008,,,,,0
90373-01,9037301,960,Percutaneous replacement of biliary stent,Percutaneous replacement biliary stent,1/7/2004,1/7/2008,,,,,0
90373-02,9037302,960,Percutaneous removal of biliary stent,Percutaneous removal of biliary stent,1/7/2004,1/7/2008,,,,,0
90374-00,9037400,971,Percutaneous dilation of biliary tract,Percutaneous dilation of biliary tract,1/7/2004,1/7/2008,,,,,0
90375-00,9037500,983,Insertion of intra-abdominal packing,Insertion of intra-abdominal packing,1/7/2008,,,,,,0
90375-01,9037501,983,Replacement of intra-abdominal packing,Replacement of intra-abdominal packing,1/7/2008,,,,,,0
90375-02,9037502,983,Removal of intra-abdominal packing,Removal of intra-abdominal packing,1/7/2008,,,,,,0
90376-00,9037600,983,Insertion of peritoneal access device,Insertion of peritoneal access device,1/7/2010,,,,,,0
90376-01,9037601,983,Revision of peritoneal access device,Revision of peritoneal access device,1/7/2010,,,,,,0
90376-02,9037602,983,Removal of peritoneal access device,Removal of peritoneal access device,1/7/2010,,,,,,0
90391-00,9039100,1161,Incision of seminal vesicle,Incision of seminal vesicle,1/7/1998,,1,,,,0
90392-00,9039200,1162,Control of postoperative haemorrhage of prostate,Control postop haemorrhage of prostate,1/7/1998,,1,,,,0
90393-00,9039300,1168,Excision of seminal vesicle,Excision of seminal vesicle,1/7/1998,,1,,,,0
90394-00,9039400,1169,Transurethral balloon dilation of prostatic urethra,Trnsureth balln dilat prostatic urethra,1/7/1998,,1,,,,0
90395-00,9039500,1170,Other procedures on prostate,Other procedures on prostate,1/7/1998,,1,,,,0
90395-01,9039501,1170,Other procedures on seminal vesicle,Other procedures on seminal vesicle,1/7/1998,,1,,,,0
90396-00,9039600,1174,Excision of lesion of tunica vaginalis,Excision of lesion of tunica vaginalis,1/7/1998,,1,,,,0
90397-00,9039700,1175,Suture of laceration of scrotum or tunica vaginalis,"Sut laceration scrotum/tunica vaginalis",1/7/1998,,1,,,,0
90397-01,9039701,1175,Other repair of scrotum or tunica vaginalis,Other repair scrotum or tunica vaginalis,1/7/1998,,1,,,,0
90398-00,9039800,1176,Other diagnostic procedures on scrotum or tunica vaginalis,"Other dx proc scrotum/tunica vaginalis",1/7/1998,,1,,,,0
90398-01,9039801,1176,Other procedures on scrotum or tunica vaginalis,"Other proc on scrotum/tunica vaginalis",1/7/1998,,1,,,,0
90399-00,9039900,1187,Reduction of torsion of testis or spermatic cord,"Reduction torsion testis/spermatic cord",1/7/1998,,1,,,,0
90400-00,9040000,1187,Other repair of testis,Other repair of testis,1/7/1998,,1,,,,0
90401-00,9040100,1189,Other diagnostic procedures on testis,Other diagnostic procedures on testis,1/7/1998,,1,,,,0
90401-01,9040101,1189,Other procedures on testis,Other procedures on testis,1/7/1998,,1,,,,0
90401-02,9040102,1177,Percutaneous aspiration of testis,Percutaneous aspiration of testis,1/7/1998,1/7/2010,1,,,,0
90402-00,9040200,1194,Incision of penis,Incision of penis,1/7/1998,,1,,,,0
90402-01,9040201,1194,Division of penile adhesions,Division of penile adhesions,1/7/1998,,1,,,,0
90402-02,9040202,1194,Dorsal or lateral slit of prepuce,Dorsal or lateral slit of prepuce,1/7/1998,,1,,,,0
90403-00,9040300,1196,Local excision of lesion of penis,Local excision of lesion of penis,1/7/1998,,1,,,,0
90404-00,9040400,1200,Other repair of penis,Other repair of penis,1/7/1998,,1,,,,0
90405-00,9040500,1202,Other penile procedures for sex transformation,Other penile proc for sex transformation,1/7/1998,,1,,,,0
90405-01,9040501,1202,Other procedures on penis,Other procedures on penis,1/7/1998,,1,,,,0
90406-00,9040600,1203,Other procedures on male genital organs,Other procedures on male genital organs,1/7/1998,,1,,,,0
90407-00,9040700,1168,Excision of other lesion of prostate,Excision of other lesion of prostate,1/7/1998,,1,,,,0
90408-00,9040800,1162,Destruction procedures on prostate,Destruction procedures on prostate,1/7/2013,,1,,,,0
90408-02,9040802,1162,Other closed destruction procedures on prostate,Oth closed destruction proc on prostate,1/7/2017,,1,,,,0
90409-00,9040900,1160,"Implantation of other device(s), prostate",Implantation of other device(s) prostate,1/7/2013,,1,,,,0
90430-00,9043000,1246,Other laparoscopic repair of ovary,Other laparoscopic repair of ovary,1/7/1998,,2,,,,0
90430-01,9043001,1246,Other repair of ovary,Other repair of ovary,1/7/1998,,2,,,,0
90431-00,9043100,1247,Other procedures on ovary,Other procedures on ovary,1/7/1998,,2,,,,0
90432-00,9043200,1250,Biopsy of fallopian tube,Biopsy of fallopian tube,1/7/1998,,2,,,,0
90433-00,9043300,1255,Other laparoscopic repair of fallopian tube,Other lap repair of fallopian tube,1/7/1998,,2,,,,0
90433-01,9043301,1255,Other repair of fallopian tube,Other repair of fallopian tube,1/7/1998,,2,,,,0
90434-00,9043400,1258,Other procedures on fallopian tube,Other procedures on fallopian tube,1/7/1998,,2,,,,0
90435-00,9043500,1271,Other laparoscopic repair of uterus,Other laparoscopic repair of uterus,1/7/1998,,2,,,,0
90435-01,9043501,1271,Other repair of uterus,Other repair of uterus,1/7/1998,,2,,,,0
90436-00,9043600,1273,Other procedures on uterus,Other procedures on uterus,1/7/1998,,2,,,,0
90437-00,9043700,1281,Other destruction of lesion of vagina,Other destruction of lesion of vagina,1/7/1998,,2,,,,0
90438-00,9043800,1288,Other procedures on vagina,Other procedures on vagina,1/7/1998,,2,,,,0
90439-00,9043900,1289,Other destruction of lesion of vulva,Other destruction of lesion of vulva,1/7/1998,,2,,,,0
90440-00,9044000,1293,Excision of lesion of vulva,Excision of lesion of vulva,1/7/1998,,2,,,,0
90441-00,9044100,1295,Other procedures on vulva,Other procedures on vulva,1/7/1998,,2,,,,0
90441-01,9044101,1295,Other procedures on clitoris,Other procedures on clitoris,1/7/1998,,2,,,,0
90442-00,9044200,1299,Other procedures on female genital organs,Other procedures female genital organs,1/7/1998,,2,,,,0
90443-00,9044300,1270,Other excision of uterus,Other excision of uterus,1/7/1998,,2,,,,0
90444-00,9044400,1284,Repair of vaginoperineal fistula,Repair of vaginoperineal fistula,1/7/1998,,2,,,,0
90445-00,9044500,1298,Reduction clitoroplasty with relocation of urethral orifice,Rdctn clitoroplasty reloc ureth orifce,1/7/1998,,2,,,,0
90446-00,9044600,1290,Other incision of vulva or perineum,Other incision of vulva or perineum,1/7/2000,,2,,,,0
90447-00,9044700,1284,Repair of fistula of vagina with biological sealant,Rep of fist of vagina w biol sealant,1/7/2008,,2,,,,0
90448-00,9044800,1268,Subtotal laparoscopic abdominal hysterectomy,Subtotal laparoscopic abdo hysterectomy,1/7/2008,1/7/2019,2,,,,0
90448-01,9044801,1268,Total laparoscopic abdominal hysterectomy,Total laparoscopic abdo hysterectomy,1/7/2008,1/7/2019,2,,,,0
90448-02,9044802,1268,Total laparoscopic abdominal hysterectomy with removal of adnexa,"Tot lap abdo hystrectmy w R/O adnexa",1/7/2008,1/7/2019,2,,,,0
90449-00,9044900,1286,Other repair of vagina,Other repair of vagina,1/7/2008,,2,,,,0
90450-00,9045000,989,Anterior pelvic exenteration,Anterior pelvic exenteration,1/7/1998,,,,,,0
90450-01,9045001,989,Posterior pelvic exenteration,Posterior pelvic exenteration,1/7/1998,,,,,,0
90450-02,9045002,989,Total pelvic exenteration,Total pelvic exenteration,1/7/1998,,,,,,0
90451-00,9045100,1263,Other destruction procedures on uterus,Other destruction procedures on uterus,1/7/2013,,2,,,,0
90452-00,9045200,1266,Excision of other lesion of uterus,Excision of other lesion of uterus,1/7/1998,,2,,,,0
90460-00,9046000,1330,Amnioscopy,Amnioscopy,1/7/1998,,2,210,260,2,0
90461-00,9046100,1330,Intra-amniotic injection,Intra-amniotic injection,1/7/1998,1/7/2022,2,210,260,2,0
90461-01,9046101,1330,"Fetotoxic injection, not elsewhere classified",Fetotoxic injection NEC,1/7/2022,,2,210,260,2,0
90462-00,9046200,1330,Insertion of prostaglandin suppository for induction of abortion,Ins prostaglndn supostry induct abortion,1/7/1998,1/7/2019,2,210,260,2,0
90462-01,9046201,1330,"Termination of pregnancy [abortion procedure], not elsewhere classified",Termination of pregnancy NEC,1/7/2019,,2,210,260,2,0
90463-00,9046300,1330,Fetal reduction,Fetal reduction,1/7/1998,,2,210,260,2,0
90463-01,9046301,1330,Endoscopic fetal reduction,Endoscopic fetal reduction,1/7/2006,,2,210,260,2,0
90464-00,9046400,1332,Correction of fetal defect,Correction of fetal defect,1/7/1998,,2,210,260,2,0
90465-00,9046500,1334,"Medical induction of labour, oxytocin","Medical induction of labour, oxytocin",1/7/1998,,2,210,260,2,0
90465-01,9046501,1334,"Medical induction of labour, prostaglandin","Medical induction labour, prostaglandin",1/7/1998,,2,210,260,2,0
90465-02,9046502,1334,Other medical induction of labour,Other medical induction of labour,1/7/1998,,2,210,260,2,0
90465-03,9046503,1334,Surgical induction of labour by artificial rupture of membranes [ARM],Surgical induction of labour by ARM,1/7/1998,,2,210,260,2,0
90465-04,9046504,1334,Other surgical induction of labour,Other surgical induction of labour,1/7/1998,,2,210,260,2,0
90465-05,9046505,1334,Medical and surgical induction of labour,Medical and surgical induction of labour,1/7/1998,,2,210,260,2,0
90466-00,9046600,1335,Medical augmentation after onset of labour,Med augment after onset labour,1/7/1998,,2,210,260,2,0
90466-01,9046601,1335,Surgical augmentation of labour,Surgical augmentation of labour,1/7/1998,,2,210,260,2,0
90466-02,9046602,1335,Medical and surgical augmentation of labour,Medical & surgical augmentation labour,1/7/1998,,2,210,260,2,0
90467-00,9046700,1336,Spontaneous vertex delivery,Spontaneous vertex delivery,1/7/1998,,2,210,260,2,0
90467-01,9046701,1336,"Spontaneous delivery of placenta, not elsewhere classified",Spontaneous delivery of placenta NEC,1/7/2019,,2,210,260,2,0
90468-00,9046800,1337,Low forceps delivery,Low forceps delivery,1/7/1998,,2,210,260,2,0
90468-01,9046801,1337,Mid-cavity forceps delivery,Mid-cavity forceps delivery,1/7/1998,,2,210,260,2,0
90468-02,9046802,1337,High forceps delivery,High forceps delivery,1/7/1998,,2,210,260,2,0
90468-03,9046803,1337,Forceps rotation of fetal head,Forceps rotation of fetal head,1/7/1998,,2,210,260,2,0
90468-04,9046804,1337,Forceps rotation of fetal head with forceps delivery,Forceps rotatn fetal head w forceps delv,1/7/1998,,2,210,260,2,0
90468-05,9046805,1337,Failed forceps delivery,Failed forceps delivery,1/7/1998,,2,210,260,2,0
90468-06,9046806,1337,"Forceps delivery, unspecified",Forceps delivery unspecified,1/7/2017,,2,210,260,2,0
90469-00,9046900,1338,Vacuum assisted delivery,Vacuum assisted delivery,1/7/1998,,2,210,260,2,0
90469-01,9046901,1338,Failed vacuum assisted delivery,Failed vacuum assisted delivery,1/7/1998,,2,210,260,2,0
90470-00,9047000,1339,Spontaneous breech delivery,Spontaneous breech delivery,1/7/1998,1/7/2019,2,210,260,2,0
90470-01,9047001,1339,Assisted breech delivery,Assisted breech delivery,1/7/1998,,2,210,260,2,0
90470-02,9047002,1339,Assisted breech delivery with forceps to after-coming head,Breech delivery forceps aftercomg head,1/7/1998,,2,210,260,2,0
90470-03,9047003,1339,Breech extraction,Breech extraction,1/7/1998,,2,210,260,2,0
90470-04,9047004,1339,Breech extraction with forceps to after-coming head,Breech extraction forceps aftercomg head,1/7/1998,,2,210,260,2,0
90470-05,9047005,1336,Spontaneous breech delivery,Spontaneous breech delivery,1/7/2019,,2,210,260,2,0
90471-00,9047100,1342,External version,External version,1/7/1998,1/7/2002,2,212,255,2,0
90471-01,9047101,1342,Failed external version,Failed external version,1/7/1998,1/7/2002,2,212,255,2,0
90471-02,9047102,1342,Internal version,Internal version,1/7/1998,,2,210,260,2,0
90471-03,9047103,1342,Failed internal version,Failed internal version,1/7/1998,,2,210,260,2,0
90471-04,9047104,1342,Combined internal and external version,Combined internal and external version,1/7/1998,,2,210,260,2,0
90471-05,9047105,1342,Failed combined internal and external version,Failed cmb internal & external version,1/7/1998,,2,210,260,2,0
